# Ticker: PRY
# yfinance symbol: PRY.MI
# Generated: 2026-08-17T00:01:11.385777+00:00
# Bars: 198
Date,Open,High,Low,Close,Volume
2026-05-15 04:00:00+00:00,152.14999389648438,154.0,151.5500030517578,153.85000610351562,0
2026-05-15 08:00:00+00:00,154.0,154.0,149.5500030517578,149.8000030517578,242569
2026-05-15 12:00:00+00:00,149.8000030517578,153.39999389648438,147.85000610351562,153.39999389648438,336499
2026-05-18 04:00:00+00:00,151.3000030517578,151.75,148.85000610351562,150.8000030517578,0
2026-05-18 08:00:00+00:00,150.9499969482422,151.64999389648438,148.39999389648438,150.10000610351562,202993
2026-05-18 12:00:00+00:00,150.0500030517578,152.39999389648438,147.75,147.8000030517578,351267
2026-05-19 04:00:00+00:00,144.39999389648438,146.5500030517578,143.3000030517578,145.85000610351562,0
2026-05-19 08:00:00+00:00,145.9499969482422,146.0500030517578,139.85000610351562,140.0,547189
2026-05-19 12:00:00+00:00,140.0,140.39999389648438,137.3000030517578,139.75,931975
2026-05-20 04:00:00+00:00,141.10000610351562,142.9499969482422,139.85000610351562,142.0500030517578,0
2026-05-20 08:00:00+00:00,142.10000610351562,144.10000610351562,141.39999389648438,143.0,298691
2026-05-20 12:00:00+00:00,142.9499969482422,145.97500610351562,142.60000610351562,144.0,542580
2026-05-21 04:00:00+00:00,145.14999389648438,147.64999389648438,143.60000610351562,144.3000030517578,0
2026-05-21 08:00:00+00:00,144.25,145.8000030517578,143.64999389648438,144.9499969482422,168207
2026-05-21 12:00:00+00:00,145.0,148.89999389648438,144.6999969482422,148.8000030517578,264388
2026-05-22 04:00:00+00:00,153.25,153.25,151.0500030517578,151.64999389648438,0
2026-05-22 08:00:00+00:00,151.6999969482422,151.75,150.0,151.0,202000
2026-05-22 12:00:00+00:00,151.0500030517578,152.6999969482422,150.1999969482422,150.5500030517578,339273
2026-05-25 04:00:00+00:00,152.0,152.4499969482422,150.64999389648438,152.1999969482422,0
2026-05-25 08:00:00+00:00,152.14999389648438,152.39999389648438,151.4499969482422,151.89999389648438,82211
2026-05-25 12:00:00+00:00,151.89999389648438,154.1999969482422,151.60000610351562,153.35000610351562,141479
2026-05-26 04:00:00+00:00,152.5,153.1999969482422,151.3000030517578,151.5500030517578,0
2026-05-26 08:00:00+00:00,151.60000610351562,153.0,150.8000030517578,152.25,116999
2026-05-26 12:00:00+00:00,152.3000030517578,152.9499969482422,151.1999969482422,151.3000030517578,143264
2026-05-27 04:00:00+00:00,153.10000610351562,153.39999389648438,150.8000030517578,151.0,0
2026-05-27 08:00:00+00:00,150.9499969482422,153.10000610351562,150.9499969482422,151.6999969482422,114263
2026-05-27 12:00:00+00:00,151.64999389648438,151.85000610351562,145.0,146.8000030517578,479558
