# Ticker: PLTR
# yfinance symbol: PLTR
# Generated: 2026-05-18T04:01:21.328793+00:00
# Bars: 140
Date,Open,High,Low,Close,Volume
2026-02-17 12:00:00+00:00,128.8000030517578,132.83990478515625,127.29000091552734,131.89999389648438,14839231
2026-02-17 16:00:00+00:00,131.88999938964844,134.32000732421875,130.0500030517578,132.625,15418469
2026-02-17 20:00:00+00:00,132.6199951171875,133.21080017089844,132.27999877929688,133.07000732421875,2768453
2026-02-18 12:00:00+00:00,135.88999938964844,140.96249389648438,134.8699951171875,139.1699981689453,20315949
2026-02-18 16:00:00+00:00,139.1645050048828,139.66000366210938,135.0399932861328,135.35000610351562,16847311
2026-02-18 20:00:00+00:00,135.35000610351562,136.30999755859375,135.2100067138672,135.36000061035156,4408021
2026-02-19 12:00:00+00:00,132.30999755859375,136.16000366210938,131.00999450683594,134.4600067138672,15079920
2026-02-19 16:00:00+00:00,134.47999572753906,135.33990478515625,133.02000427246094,134.10000610351562,11348533
2026-02-19 20:00:00+00:00,134.10000610351562,135.2165069580078,134.0,134.9149932861328,2723132
2026-02-20 12:00:00+00:00,132.16000366210938,134.9517059326172,131.1699981689453,133.8300018310547,16057864
2026-02-20 16:00:00+00:00,133.83999633789062,136.2100067138672,132.14010620117188,134.4499969482422,17117946
2026-02-20 20:00:00+00:00,134.4600067138672,135.35000610351562,134.39999389648438,135.25,2703278
2026-02-23 12:00:00+00:00,132.0,132.0,127.38999938964844,130.9550018310547,20636649
2026-02-23 16:00:00+00:00,130.92999267578125,130.9550018310547,129.4550018310547,129.97000122070312,13843751
2026-02-23 20:00:00+00:00,129.9600067138672,130.67999267578125,129.92999267578125,130.60000610351562,3092798
2026-02-24 12:00:00+00:00,129.02999877929688,130.24000549316406,126.37000274658203,129.2899932861328,17001178
2026-02-24 16:00:00+00:00,129.26499938964844,129.8300018310547,128.13999938964844,128.20419311523438,12168501
2026-02-24 20:00:00+00:00,128.1999969482422,129.1699981689453,128.14999389648438,128.7899932861328,2648560
2026-02-25 12:00:00+00:00,130.61000061035156,135.63999938964844,129.17999267578125,135.22000122070312,20710739
2026-02-25 16:00:00+00:00,135.1699981689453,136.08999633789062,133.72000122070312,133.86000061035156,17743161
2026-02-25 20:00:00+00:00,133.83999633789062,134.19000244140625,133.39999389648438,134.19000244140625,3095224
