# Ticker: EVT
# yfinance symbol: EVT.DE
# Generated: 2026-07-29T21:30:36.755629+00:00
# Bars: 192
Date,Open,High,Low,Close,Volume
2026-04-30 04:00:00+00:00,4.9679999351501465,5.09499979019165,4.949999809265137,5.079999923706055,0
2026-04-30 08:00:00+00:00,5.074999809265137,5.125,5.03249979019165,5.125,70101
2026-04-30 12:00:00+00:00,5.105000019073486,5.239999771118164,5.090000152587891,5.215000152587891,192910
2026-05-04 04:00:00+00:00,5.375,5.565000057220459,5.375,5.465000152587891,0
2026-05-04 08:00:00+00:00,5.465000152587891,5.510000228881836,5.400000095367432,5.485000133514404,190424
2026-05-04 12:00:00+00:00,5.485000133514404,5.494999885559082,5.380000114440918,5.385000228881836,210013
2026-05-05 04:00:00+00:00,5.400000095367432,5.474999904632568,5.380000114440918,5.385000228881836,0
2026-05-05 08:00:00+00:00,5.385000228881836,5.485000133514404,5.369999885559082,5.414999961853027,135471
2026-05-05 12:00:00+00:00,5.414999961853027,5.449999809265137,5.289999961853027,5.335000038146973,147226
2026-05-06 04:00:00+00:00,5.21999979019165,5.445000171661377,5.164999961853027,5.400000095367432,0
2026-05-06 08:00:00+00:00,5.402500152587891,5.519999980926514,5.315000057220459,5.400000095367432,496257
2026-05-06 12:00:00+00:00,5.400000095367432,5.639999866485596,5.210000038146973,5.545000076293945,603427
2026-05-07 04:00:00+00:00,5.539999961853027,5.539999961853027,5.349999904632568,5.369999885559082,0
2026-05-07 08:00:00+00:00,5.380000114440918,5.559999942779541,5.309999942779541,5.324999809265137,334088
2026-05-07 12:00:00+00:00,5.340000152587891,5.369999885559082,5.25,5.284999847412109,334892
2026-05-08 04:00:00+00:00,5.349999904632568,5.380000114440918,5.284999847412109,5.34499979019165,0
2026-05-08 08:00:00+00:00,5.335000038146973,5.389999866485596,5.284999847412109,5.304999828338623,119853
2026-05-08 12:00:00+00:00,5.315000057220459,5.335000038146973,5.125,5.184999942779541,211063
2026-05-11 04:00:00+00:00,5.230000019073486,5.414999961853027,5.230000019073486,5.40500020980835,0
2026-05-11 08:00:00+00:00,5.400000095367432,5.400000095367432,5.239999771118164,5.260000228881836,156976
2026-05-11 12:00:00+00:00,5.264999866485596,5.28000020980835,5.184999942779541,5.224999904632568,85335
2026-05-12 04:00:00+00:00,5.099999904632568,5.190000057220459,5.050000190734863,5.159999847412109,0
2026-05-12 08:00:00+00:00,5.164999961853027,5.235000133514404,5.159999847412109,5.164999961853027,50317
2026-05-12 12:00:00+00:00,5.164999961853027,5.179999828338623,5.110000133514404,5.130000114440918,111178
2026-05-13 04:00:00+00:00,4.75,4.823999881744385,4.552000045776367,4.699999809265137,417318
2026-05-13 08:00:00+00:00,4.697999954223633,4.75600004196167,4.486000061035156,4.5,759623
2026-05-13 12:00:00+00:00,4.495999813079834,4.605999946594238,4.432000160217285,4.573999881744385,768770
2026-05-14 04:00:00+00:00,4.579999923706055,4.708000183105469,4.570000171661377,4.659999847412109,0
2026-05-14 08:00:00+00:00,4.670000076293945,4.739999771118164,4.665999889373779,4.73199987411499,207404
2026-05-14 12:00:00+00:00,4.73199987411499,4.75600004196167,4.699999809265137,4.703999996185303,196041
2026-05-15 04:00:00+00:00,4.659999847412109,4.730000019073486,4.659999847412109,4.7179999351501465,0
2026-05-15 08:00:00+00:00,4.711999893188477,4.75,4.670000076293945,4.682000160217285,69120
2026-05-15 12:00:00+00:00,4.677999973297119,4.679999828338623,4.599999904632568,4.622000217437744,223555
2026-05-18 04:00:00+00:00,4.6020002365112305,4.708000183105469,4.6020002365112305,4.703999996185303,0
2026-05-18 08:00:00+00:00,4.693999767303467,4.74399995803833,4.665999889373779,4.711999893188477,154060
2026-05-18 12:00:00+00:00,4.716000080108643,4.72599983215332,4.659999847412109,4.697999954223633,189830
2026-05-19 04:00:00+00:00,4.71999979019165,4.880000114440918,4.710000038146973,4.814000129699707,0
2026-05-19 08:00:00+00:00,4.803999900817871,4.822000026702881,4.71999979019165,4.764999866485596,173836
2026-05-19 12:00:00+00:00,4.763999938964844,4.7820000648498535,4.693999767303467,4.751999855041504,155973
2026-05-20 04:00:00+00:00,4.699999809265137,4.757999897003174,4.699999809265137,4.739999771118164,0
2026-05-20 08:00:00+00:00,4.73799991607666,4.843999862670898,4.730000019073486,4.803999900817871,297511
2026-05-20 12:00:00+00:00,4.802000045776367,4.8520002365112305,4.745999813079834,4.806000232696533,262664
2026-05-21 04:00:00+00:00,4.929999828338623,5.099999904632568,4.914000034332275,5.059999942779541,0
2026-05-21 08:00:00+00:00,5.059999942779541,5.090000152587891,4.961999893188477,4.961999893188477,286164
2026-05-21 12:00:00+00:00,4.9679999351501465,5.110000133514404,4.934000015258789,5.110000133514404,313688
2026-05-22 04:00:00+00:00,5.139999866485596,5.164999961853027,5.065000057220459,5.139999866485596,0
2026-05-22 08:00:00+00:00,5.135000228881836,5.199999809265137,5.085000038146973,5.130000114440918,96200
2026-05-22 12:00:00+00:00,5.139999866485596,5.210000038146973,5.139999866485596,5.184999942779541,138661
2026-05-25 04:00:00+00:00,5.25,5.335000038146973,5.210000038146973,5.309999942779541,0
2026-05-25 08:00:00+00:00,5.320000171661377,5.320000171661377,5.260000228881836,5.300000190734863,34258
2026-05-25 12:00:00+00:00,5.295000076293945,5.295000076293945,5.054999828338623,5.079999923706055,231223
2026-05-26 04:00:00+00:00,4.9720001220703125,5.025000095367432,4.952000141143799,4.973999977111816,0
2026-05-26 08:00:00+00:00,4.973999977111816,5.050000190734863,4.96999979019165,5.03000020980835,82085
2026-05-26 12:00:00+00:00,5.025000095367432,5.045000076293945,4.96999979019165,5.019999980926514,99813
2026-05-27 04:00:00+00:00,5.045000076293945,5.059999942779541,5.025000095367432,5.047500133514404,0
2026-05-27 08:00:00+00:00,5.054999828338623,5.054999828338623,4.9679999351501465,4.986999988555908,119499
2026-05-27 12:00:00+00:00,4.980000019073486,5.03000020980835,4.920000076293945,4.940000057220459,214741
2026-05-28 04:00:00+00:00,4.932000160217285,4.946000099182129,4.809999942779541,4.843999862670898,0
2026-05-28 08:00:00+00:00,4.843999862670898,4.978000164031982,4.840000152587891,4.961999893188477,195334
2026-05-28 12:00:00+00:00,4.949999809265137,5.139999866485596,4.947999954223633,5.139999866485596,345177
2026-05-29 04:00:00+00:00,5.199999809265137,5.204999923706055,5.119999885559082,5.130000114440918,0
2026-05-29 08:00:00+00:00,5.15500020980835,5.255000114440918,5.144999980926514,5.255000114440918,278633
2026-05-29 12:00:00+00:00,5.260000228881836,5.309999942779541,5.210000038146973,5.260000228881836,255138
2026-06-01 04:00:00+00:00,5.260000228881836,5.320000171661377,5.190000057220459,5.244999885559082,89997
2026-06-01 08:00:00+00:00,5.244999885559082,5.300000190734863,5.170000076293945,5.275000095367432,101081
2026-06-01 12:00:00+00:00,5.28000020980835,5.320000171661377,5.224999904632568,5.304999828338623,166328
2026-06-02 04:00:00+00:00,5.309999942779541,5.329999923706055,5.269999980926514,5.28000020980835,0
2026-06-02 08:00:00+00:00,5.289999961853027,5.329999923706055,5.215000152587891,5.235000133514404,77897
