# Ticker: SOI
# yfinance symbol: SOI.PA
# Generated: 2026-08-04T00:01:10.809745+00:00
# Bars: 198
Date,Open,High,Low,Close,Volume
2026-05-04 04:00:00+00:00,139.60000610351562,143.25,138.0,139.3000030517578,0
2026-05-04 08:00:00+00:00,139.3000030517578,148.0,138.39999389648438,142.85000610351562,268638
2026-05-04 12:00:00+00:00,142.89999389648438,153.5500030517578,141.89999389648438,153.5500030517578,266339
2026-05-05 04:00:00+00:00,150.0,150.0,135.4499969482422,145.6999969482422,0
2026-05-05 08:00:00+00:00,145.60000610351562,154.10000610351562,144.25,151.4499969482422,319075
2026-05-05 12:00:00+00:00,151.25,159.25,149.0,156.6999969482422,272462
2026-05-06 04:00:00+00:00,161.0,161.89999389648438,150.85000610351562,152.0,0
2026-05-06 08:00:00+00:00,151.8000030517578,157.75,149.1999969482422,154.85000610351562,181909
2026-05-06 12:00:00+00:00,154.9499969482422,155.3000030517578,138.60000610351562,149.14999389648438,468005
2026-05-07 04:00:00+00:00,151.5,153.4499969482422,144.8000030517578,148.64999389648438,0
2026-05-07 08:00:00+00:00,148.64999389648438,158.4499969482422,148.64999389648438,153.75,160172
2026-05-07 12:00:00+00:00,153.8000030517578,155.8000030517578,146.85000610351562,153.25,163525
2026-05-08 04:00:00+00:00,156.0,161.5,152.0500030517578,159.6999969482422,0
2026-05-08 08:00:00+00:00,159.85000610351562,171.0500030517578,159.25,168.4499969482422,327532
2026-05-08 12:00:00+00:00,168.3000030517578,173.8000030517578,163.39999389648438,173.5749969482422,234508
2026-05-11 04:00:00+00:00,171.10000610351562,180.0,168.0500030517578,174.89999389648438,0
2026-05-11 08:00:00+00:00,174.85000610351562,178.75,163.8000030517578,166.89999389648438,221041
2026-05-11 12:00:00+00:00,166.89999389648438,166.89999389648438,159.14999389648438,162.4499969482422,239106
2026-05-12 04:00:00+00:00,159.75,161.5,151.1999969482422,154.8000030517578,0
2026-05-12 08:00:00+00:00,154.8000030517578,158.6999969482422,153.5,154.39999389648438,102501
2026-05-12 12:00:00+00:00,154.5,155.0,142.0,146.5,248850
2026-05-13 04:00:00+00:00,154.4499969482422,156.0,149.25,152.6999969482422,0
2026-05-13 08:00:00+00:00,152.8000030517578,159.8000030517578,152.8000030517578,157.4499969482422,108585
2026-05-13 12:00:00+00:00,157.25,158.35000610351562,152.25,158.1999969482422,117846
2026-05-14 04:00:00+00:00,155.85000610351562,157.75,152.25,154.75,0
2026-05-14 08:00:00+00:00,154.6999969482422,156.0,149.89999389648438,153.14999389648438,66369
2026-05-14 12:00:00+00:00,152.9499969482422,154.75,150.14999389648438,152.1999969482422,81568
2026-05-15 04:00:00+00:00,141.0,144.35000610351562,137.35000610351562,138.9499969482422,0
2026-05-15 08:00:00+00:00,138.89999389648438,143.0,136.10000610351562,143.0,116449
2026-05-15 12:00:00+00:00,142.8000030517578,151.75,140.10000610351562,149.6999969482422,125552
2026-05-18 04:00:00+00:00,144.0,149.6999969482422,142.5500030517578,147.1999969482422,0
2026-05-18 08:00:00+00:00,147.5,148.89999389648438,143.60000610351562,145.1999969482422,63982
2026-05-18 12:00:00+00:00,145.5,148.4499969482422,139.64999389648438,140.1999969482422,104397
2026-05-19 04:00:00+00:00,143.5,150.25,143.39999389648438,148.4499969482422,0
2026-05-19 08:00:00+00:00,148.4499969482422,148.4499969482422,143.25,143.3000030517578,64371
2026-05-19 12:00:00+00:00,143.3000030517578,145.0,138.0,143.5,130778
2026-05-20 04:00:00+00:00,148.0,160.0,147.0,157.25,0
2026-05-20 08:00:00+00:00,157.1999969482422,157.60000610351562,152.4499969482422,155.14999389648438,116221
2026-05-20 12:00:00+00:00,155.1999969482422,160.6999969482422,152.3000030517578,158.1999969482422,147790
2026-05-21 04:00:00+00:00,161.85000610351562,163.14999389648438,157.6999969482422,161.14999389648438,0
2026-05-21 08:00:00+00:00,160.8000030517578,165.64999389648438,159.60000610351562,160.14999389648438,93421
2026-05-21 12:00:00+00:00,160.5,169.3000030517578,160.3000030517578,166.5500030517578,104438
2026-05-22 04:00:00+00:00,169.39999389648438,175.6999969482422,168.6999969482422,171.25,0
2026-05-22 08:00:00+00:00,171.1999969482422,178.89999389648438,170.64999389648438,174.1999969482422,94722
2026-05-22 12:00:00+00:00,174.1999969482422,178.39999389648438,173.85000610351562,176.85000610351562,112882
2026-05-25 04:00:00+00:00,179.3000030517578,182.0,175.0500030517578,178.5500030517578,0
2026-05-25 08:00:00+00:00,178.60000610351562,180.5,177.35000610351562,177.8000030517578,46289
2026-05-25 12:00:00+00:00,177.5500030517578,177.8000030517578,173.14999389648438,175.5500030517578,97131
2026-05-26 04:00:00+00:00,172.0,175.0,166.4499969482422,170.64999389648438,0
2026-05-26 08:00:00+00:00,170.64999389648438,172.60000610351562,166.10000610351562,168.3000030517578,118640
2026-05-26 12:00:00+00:00,168.3000030517578,171.5,164.39999389648438,166.8000030517578,161468
2026-05-27 04:00:00+00:00,163.8000030517578,167.75,155.1999969482422,156.39999389648438,0
2026-05-27 08:00:00+00:00,156.6999969482422,160.0,155.1999969482422,156.75,91707
2026-05-27 12:00:00+00:00,156.6999969482422,159.35000610351562,151.35000610351562,155.6999969482422,164378
2026-05-28 04:00:00+00:00,159.9499969482422,183.35000610351562,157.5,176.39999389648438,0
2026-05-28 08:00:00+00:00,176.25,188.8000030517578,174.3000030517578,177.4499969482422,323187
2026-05-28 12:00:00+00:00,177.25,193.3000030517578,175.1999969482422,192.3000030517578,229789
2026-05-29 04:00:00+00:00,191.3000030517578,200.5,186.0,186.14999389648438,0
2026-05-29 08:00:00+00:00,186.35000610351562,192.25,183.10000610351562,183.35000610351562,77156
2026-05-29 12:00:00+00:00,183.35000610351562,185.85000610351562,175.5,178.5,128454
2026-06-01 04:00:00+00:00,179.0,179.35000610351562,168.64999389648438,173.0500030517578,0
2026-06-01 08:00:00+00:00,172.75,172.75,158.6999969482422,159.64999389648438,163308
2026-06-01 12:00:00+00:00,159.5500030517578,159.85000610351562,148.0,150.60000610351562,290168
2026-06-02 04:00:00+00:00,147.1999969482422,152.85000610351562,143.9499969482422,148.0500030517578,0
2026-06-02 08:00:00+00:00,147.85000610351562,157.4499969482422,147.8000030517578,150.5500030517578,178759
2026-06-02 12:00:00+00:00,150.60000610351562,154.64999389648438,148.1999969482422,151.4499969482422,136545
2026-06-03 04:00:00+00:00,154.5,166.1999969482422,153.10000610351562,165.1999969482422,0
2026-06-03 08:00:00+00:00,165.10000610351562,165.10000610351562,154.89999389648438,162.10000610351562,129761
2026-06-03 12:00:00+00:00,162.10000610351562,166.75,157.8000030517578,163.3000030517578,205553
2026-06-04 04:00:00+00:00,161.0500030517578,162.5500030517578,155.10000610351562,155.14999389648438,0
2026-06-04 08:00:00+00:00,155.25,155.5,150.25,151.4499969482422,159137
2026-06-04 12:00:00+00:00,151.4499969482422,157.0,149.10000610351562,156.0,119586
2026-06-05 04:00:00+00:00,152.0,152.5500030517578,147.0500030517578,148.89999389648438,0
2026-06-05 08:00:00+00:00,148.9499969482422,152.3000030517578,148.25,151.5,51179
2026-06-05 12:00:00+00:00,151.39999389648438,152.0500030517578,145.3000030517578,147.1999969482422,109902
2026-06-08 04:00:00+00:00,138.14999389648438,153.3000030517578,137.3000030517578,153.10000610351562,0
2026-06-08 08:00:00+00:00,153.0,157.60000610351562,152.0500030517578,153.85000610351562,160441
2026-06-08 12:00:00+00:00,153.89999389648438,158.8000030517578,151.8000030517578,158.5500030517578,123128
2026-06-09 04:00:00+00:00,159.9499969482422,160.39999389648438,153.3000030517578,153.6999969482422,0
2026-06-09 08:00:00+00:00,153.6999969482422,157.35000610351562,153.3000030517578,156.25,50977
2026-06-09 12:00:00+00:00,156.25,156.25,140.3000030517578,141.0,171448
2026-06-10 04:00:00+00:00,137.25,137.8000030517578,124.0,124.8499984741211,0
2026-06-10 08:00:00+00:00,124.80000305175781,126.0999984741211,118.5,119.80000305175781,281636
2026-06-10 12:00:00+00:00,119.9000015258789,128.60000610351562,119.8499984741211,124.75,255990
2026-06-11 04:00:00+00:00,129.75,131.8000030517578,127.30000305175781,130.8000030517578,0
2026-06-11 08:00:00+00:00,130.6999969482422,133.35000610351562,128.5500030517578,130.5500030517578,62413
2026-06-11 12:00:00+00:00,130.60000610351562,131.3000030517578,127.05000305175781,130.0500030517578,85475
2026-06-12 04:00:00+00:00,134.1999969482422,135.14999389648438,127.80000305175781,129.0,0
2026-06-12 08:00:00+00:00,129.10000610351562,133.0500030517578,128.3000030517578,131.89999389648438,89251
2026-06-12 12:00:00+00:00,131.89999389648438,137.10000610351562,129.4499969482422,136.5500030517578,93147
2026-06-15 04:00:00+00:00,139.0,140.8000030517578,134.6999969482422,139.9499969482422,0
2026-06-15 08:00:00+00:00,139.8000030517578,142.89999389648438,136.85000610351562,138.25,63088
2026-06-15 12:00:00+00:00,138.14999389648438,139.5,132.4499969482422,137.0,112532
2026-06-16 04:00:00+00:00,135.89999389648438,138.0500030517578,133.14999389648438,134.3000030517578,0
2026-06-16 08:00:00+00:00,134.5500030517578,140.1999969482422,134.4499969482422,137.39999389648438,45043
2026-06-16 12:00:00+00:00,137.35000610351562,137.35000610351562,127.25,128.64999389648438,97238
2026-06-17 04:00:00+00:00,129.60000610351562,130.6999969482422,125.80000305175781,127.3499984741211,0
2026-06-17 08:00:00+00:00,127.3499984741211,129.75,126.69999694824219,127.05000305175781,32042
2026-06-17 12:00:00+00:00,127.30000305175781,128.60000610351562,124.0999984741211,125.75,72268
2026-06-18 04:00:00+00:00,123.0,125.0,119.6500015258789,122.0999984741211,0
