# Ticker: SPY
# yfinance symbol: SPY
# Generated: 2026-09-07T00:01:23.549067+00:00
# Bars: 161
Date,Close,High,Low,Open,Volume
2026-08-05 13:30:00+00:00,774.7808837890625,776.8499755859375,774.3900146484375,775.8499755859375,10088617
2026-08-05 14:30:00+00:00,771.7100219726562,775.0200805664062,771.0,774.780029296875,6645150
2026-08-05 15:30:00+00:00,772.0999755859375,772.52001953125,769.9099731445312,771.7000122070312,5430021
2026-08-05 16:30:00+00:00,771.3400268554688,772.219970703125,771.010009765625,772.0900268554688,3694109
2026-08-05 17:30:00+00:00,771.9400024414062,772.25,771.0700073242188,771.3300170898438,3195580
2026-08-05 18:30:00+00:00,771.7999267578125,771.989013671875,771.2000122070312,771.9299926757812,4321976
2026-08-05 19:30:00+00:00,769.739990234375,771.8900146484375,769.510009765625,771.780029296875,5981520
2026-08-06 13:30:00+00:00,770.4500122070312,771.8200073242188,769.0576171875,770.2100219726562,5639188
2026-08-06 14:30:00+00:00,769.239990234375,771.2100219726562,768.6199951171875,770.4500122070312,4867441
2026-08-06 15:30:00+00:00,768.260009765625,769.780029296875,767.4600219726562,769.239990234375,5594627
2026-08-06 16:30:00+00:00,767.8300170898438,769.1799926757812,767.8099975585938,768.27001953125,2870057
2026-08-06 17:30:00+00:00,769.4299926757812,769.72998046875,767.719970703125,767.8300170898438,3787464
2026-08-06 18:30:00+00:00,768.6599731445312,769.7899780273438,768.5150146484375,769.4299926757812,3870359
2026-08-06 19:30:00+00:00,768.530029296875,769.0,767.7000122070312,768.655029296875,6407328
2026-08-07 13:30:00+00:00,773.1900024414062,773.2899780273438,769.6199951171875,771.02001953125,8172482
2026-08-07 14:30:00+00:00,773.6500244140625,773.8900146484375,771.7100219726562,773.1599731445312,4737507
2026-08-07 15:30:00+00:00,771.7249755859375,773.9149780273438,771.333984375,773.6599731445312,3896661
2026-08-07 16:30:00+00:00,772.0900268554688,772.8599853515625,771.0615234375,771.7349853515625,4035384
2026-08-07 17:30:00+00:00,771.47998046875,772.4600219726562,771.4500122070312,772.1099853515625,2849368
2026-08-07 18:30:00+00:00,773.0750122070312,773.4500122070312,770.8900146484375,771.4749755859375,4911310
2026-08-07 19:30:00+00:00,773.1199951171875,773.8300170898438,772.52001953125,773.0800170898438,6476842
2026-08-10 13:30:00+00:00,774.35498046875,774.4600219726562,772.5,772.5999755859375,7385084
2026-08-10 14:30:00+00:00,773.739990234375,775.0499877929688,773.3099975585938,774.35498046875,5129386
2026-08-10 15:30:00+00:00,773.3699951171875,774.4349975585938,773.1599731445312,773.760009765625,2918625
2026-08-10 16:30:00+00:00,773.1094970703125,773.4879760742188,771.6199951171875,773.3699951171875,3738808
2026-08-10 17:30:00+00:00,772.530029296875,773.260009765625,772.489990234375,773.1099853515625,2938133
2026-08-10 18:30:00+00:00,772.9299926757812,773.4400024414062,772.3200073242188,772.52001953125,4277589
2026-08-10 19:30:00+00:00,773.0700073242188,773.2899780273438,772.3150024414062,772.9450073242188,5564997
2026-08-11 13:30:00+00:00,773.8699951171875,774.5399780273438,772.5800170898438,774.530029296875,5282688
2026-08-11 14:30:00+00:00,772.4010009765625,774.0349731445312,772.2000122070312,773.8800048828125,3830283
2026-08-11 15:30:00+00:00,771.8189697265625,772.5599975585938,771.3800048828125,772.4099731445312,4880946
2026-08-11 16:30:00+00:00,770.8499755859375,772.010009765625,770.260009765625,771.8175048828125,3393060
2026-08-11 17:30:00+00:00,769.5,771.35498046875,769.2000122070312,770.8499755859375,2782360
2026-08-11 18:30:00+00:00,770.6300048828125,770.6900024414062,769.5150146484375,769.52001953125,3974168
2026-08-11 19:30:00+00:00,770.47998046875,771.094970703125,769.7899780273438,770.6300048828125,5268913
2026-08-12 13:30:00+00:00,772.7949829101562,774.9000244140625,771.8800048828125,774.7100219726562,7495206
2026-08-12 14:30:00+00:00,772.3699951171875,773.2000122070312,771.2899780273438,772.7899780273438,3987082
2026-08-12 15:30:00+00:00,772.4500122070312,772.6699829101562,771.5599975585938,772.4000244140625,2831092
2026-08-12 16:30:00+00:00,772.780029296875,773.2899780273438,772.1799926757812,772.4500122070312,2563103
2026-08-12 17:30:00+00:00,773.0900268554688,773.3099975585938,772.6414184570312,772.8300170898438,2417715
